imagename,sizeImage,panelsOnImage,box_id,sizeBox,IoU,PanelSize,Front,Night,Occluded
test_images/image107.jpg,"(433, 770)",1,0,"(0, 0)",0,-1,0,0,1
test_images/image84.jpg,"(370, 457)",1,0,"(285, 178)",0.8872902123867518,0.2957478266012183,1,0,0
test_images/image211.jpg,"(470, 940)",1,0,"(0, 0)",0,-1,0,0,0
test_images/image60.jpg,"(603, 659)",1,0,"(447, 270)",0.8771747297844055,0.3463788795023366,1,0,0
test_images/image111.jpg,"(533, 800)",1,0,"(163, 95)",0.7825525419748738,0.033689024390243905,0,0,0
test_images/image63.jpg,"(1517, 1157)",1,0,"(1238, 492)",0.8936098310291859,0.3884093212676386,1,0,0
test_images/image241.jpg,"(853, 1280)",1,0,"(0, 0)",0,-1,1,0,0
test_images/image35.jpg,"(1339, 1004)",1,0,"(877, 489)",0.6644182046394868,0.21181145470396234,1,0,0
test_images/image27.jpg,"(753, 1004)",1,0,"(423, 261)",0.9106170896452226,0.16041412041078712,1,0,0
test_images/image258.jpg,"(480, 720)",1,0,"(266, 168)",0.915428357961149,0.13520833333333335,1,0,0
test_images/image160.jpg,"(1066, 1600)",1,0,"(0, 0)",0,-1,1,1,0
test_images/image17.jpg,"(362, 643)",1,0,"(225, 158)",0.9285885454109754,0.15513434092608028,1,0,0
