imagename,sizeImage,panelsOnImage,box_id,sizeBox,IoU,PanelSize,Front,Night,Occluded
image198.jpg,"(596, 958)",1,0,"(305, 189)",0.9134921149977286,0.10384469882725476,0,0,0
image235.jpg,"(666, 1000)",1,0,"(277, 159)",0.7253597122302158,0.047896396396396396,0,0,0
image99.jpg,"(1000, 1400)",1,0,"(424, 317)",0.8252320001039049,0.10366142857142857,0,0,1
image78.jpg,"(751, 723)",1,0,"(564, 374)",0.8218835340119166,0.47287986695471046,1,0,0
image158.jpg,"(900, 1200)",1,0,"(433, 230)",0.735657275393956,0.07155555555555555,0,0,0
image193.jpg,"(997, 1500)",1,0,"(0, 0)",0,-1,0,0,1
image61.jpg,"(727, 729)",1,0,"(616, 444)",0.9424854637548544,0.4973555755561971,1,1,0
image75.jpg,"(881, 1323)",1,0,"(750, 461)",0.8783723416136185,0.30732615911795413,1,0,0
image179.jpg,"(683, 616)",1,0,"(269, 171)",0.8459730171708912,0.10322108345534407,0,0,0
image142.jpg,"(720, 960)",2,0,"(462, 190)",0.5305711668720953,0.06719184027777778,1,0,0
image142.jpg,"(720, 960)",2,1,"(0, 0)",0,-1,1,0,0
image214.jpg,"(341, 500)",1,0,"(160, 126)",0.7153127598180662,0.08435190615835778,0,1,0
image13.jpg,"(402, 715)",1,0,"(228, 276)",0.0,0.044170754618515815,1,0,1
image220.jpg,"(800, 1200)",1,0,"(201, 453)",0.74353854229926,0.08031875,1,0,0
image18.jpg,"(1200, 1800)",1,0,"(661, 406)",0.7997599373495035,0.10249351851851851,1,0,0
image112.jpg,"(902, 1355)",2,0,"(409, 285)",0.5835920177383592,0.055551828245555185,1,0,0
image112.jpg,"(902, 1355)",2,1,"(117, 101)",0.7652399481193255,0.012219667651221967,1,0,0
image82.jpg,"(465, 462)",1,0,"(390, 251)",0.7422282020414563,0.3404552436810501,1,0,0
image56.jpg,"(678, 563)",1,0,"(460, 372)",0.7867937474413751,0.35936591269903645,1,0,0
image64.jpg,"(1339, 1004)",1,0,"(701, 429)",0.9259708817922144,0.208996724082014,1,0,0
image156.jpg,"(466, 832)",1,0,"(276, 176)",0.940463807134553,0.11779877847474414,0,0,0
image153.jpg,"(739, 1280)",2,0,"(409, 307)",0.7442508710801393,0.09870390730717185,1,0,0
image153.jpg,"(739, 1280)",2,1,"(413, 256)",0.8324390769120339,0.10275710419485791,1,0,0
image103.jpg,"(2606, 4368)",1,0,"(0, 0)",0,-1,1,0,0
image178.jpg,"(670, 1024)",1,0,"(397, 267)",0.7470227118116174,0.15419776119402986,0,0,1
image255.jpg,"(683, 1024)",1,0,"(552, 326)",0.8559539347408829,0.2586532302342606,0,1,0
image0.jpg,"(1840, 3264)",1,0,"(452, 514)",0.6228723913205261,0.03724524456521739,1,0,0
image24.jpg,"(1339, 1004)",1,0,"(607, 494)",0.8487224050586104,0.22156928670679493,1,0,0
image15.jpg,"(610, 900)",1,0,"(289, 242)",0.8704980842911877,0.11082695810564663,1,0,0
image12.jpg,"(1952, 2479)",1,0,"(897, 568)",0.6868495113139529,0.0722739040729009,1,0,0
image66.jpg,"(753, 1004)",1,0,"(0, 0)",0,-1,1,0,0
image230.jpg,"(768, 1024)",1,0,"(378, 213)",0.7956074506533222,0.10144678751627605,0,0,0
image195.jpg,"(600, 800)",1,0,"(354, 128)",0.7485859136045586,0.077625,0,0,0
image54.jpg,"(2351, 2617)",1,0,"(1778, 1110)",0.8141395674571639,0.30309592727718365,1,0,0
image225.jpg,"(413, 550)",1,0,"(181, 114)",0.6880076445293837,0.06229804094210874,0,0,0
image191.jpg,"(582, 932)",1,0,"(0, 0)",0,-1,0,0,0
image180.jpg,"(912, 1366)",1,0,"(365, 197)",0.7904513605996415,0.04727354165061262,0,1,1
image27.jpg,"(753, 1004)",1,0,"(450, 269)",0.9181322442812965,0.16041412041078712,1,0,0
image68.jpg,"(1339, 1004)",1,0,"(579, 455)",0.8269280853706585,0.20945791144607528,1,0,0
